site_name,site_type,date_commissioned,image_date,image_value,mean_image_value,min_image_value,max_image_value,site_id,year_commissioned,year_image,month_commissioned,month_image,group,time_period
tree_45,tree,2014-01-01,2019-11-01,0.1099167069794434,0.1968536362578048,-0.4863436920463052,0.8800509645619148,120,2014,2019,1,11,0,70
tree_46,tree,2014-01-01,2019-11-01,0.1031801440121768,0.2091654160525304,-0.47403191225157953,0.8923627443566404,121,2014,2019,1,11,0,70
tree_47,tree,2014-01-01,2019-11-01,0.1270578930037897,0.21074924961045463,-0.4724480786936553,0.8939465779145646,122,2014,2019,1,11,0,70
tree_48,tree,2014-01-01,2019-11-01,0.1186237753028236,0.2155312041718945,-0.4676661241322154,0.8987285324760045,123,2014,2019,1,11,0,70
tree_49,tree,2014-01-01,2019-11-01,0.1203733267074652,0.19708879902930557,-0.4861085292748044,0.8802861273334155,124,2014,2019,1,11,0,70
tree_50,tree,2014-01-01,2019-11-01,0.1063796754755666,0.20260961065649571,-0.4805877176476142,0.8858069389606057,126,2014,2019,1,11,0,70
tree_51,tree,2014-01-01,2019-11-01,0.1258592047230774,0.2059793748643486,-0.47721795343976137,0.8891767031684585,127,2014,2019,1,11,0,70
tree_52,tree,2014-01-01,2019-11-01,0.1527376421636646,0.2664366813203302,-0.41676064698377974,0.9496340096244402,128,2014,2019,1,11,0,70
tree_53,tree,2014-01-01,2019-11-01,0.1338555866232623,0.22536838589674507,-0.4578289424073649,0.908565714200855,129,2014,2019,1,11,0,70
tree_54,tree,2014-01-01,2019-11-01,0.1551539208186989,0.208296502254918,-0.4749008260491919,0.891493830559028,130,2014,2019,1,11,0,70
tree_0,tree,2014-01-01,2019-12-01,0.1126790755244486,0.25398987244467014,-0.4292074558594398,0.93718720074878,80,2014,2019,1,12,0,71
tree_1,tree,2014-01-01,2019-12-01,0.1130801636791682,0.23763950916756793,-0.445557819136542,0.920836837471678,81,2014,2019,1,12,0,71
tree_2,tree,2014-01-01,2019-12-01,0.1128433037981492,0.20925047017778023,-0.4739468581263297,0.8924477984818902,92,2014,2019,1,12,0,71
tree_3,tree,2014-01-01,2019-12-01,0.0963960793356057,0.20567965530344923,-0.4775176730006607,0.8888769836075592,103,2014,2019,1,12,0,71
tree_4,tree,2014-01-01,2019-12-01,0.1076876822855449,0.201780376966838,-0.4814169513372719,0.884977705270948,114,2014,2019,1,12,0,71
tree_5,tree,2014-01-01,2019-12-01,0.0893751306585695,0.24596762740859987,-0.43722970089551005,0.92916495571271,125,2014,2019,1,12,0,71
tree_6,tree,2014-01-01,2019-12-01,0.0877823882517376,0.19614922787930816,-0.48704810042480184,0.8793465561834181,131,2014,2019,1,12,0,71
tree_7,tree,2014-01-01,2019-12-01,0.096093218417846,0.22065971864712336,-0.4625376096569866,0.9038570469512331,132,2014,2019,1,12,0,71
tree_8,tree,2014-01-01,2019-12-01,0.0788606081096872,0.22024804314827584,-0.4629492851558341,0.9034453714523858,133,2014,2019,1,12,0,71
tree_9,tree,2014-01-01,2019-12-01,0.1192387462564856,0.2066558921981465,-0.47654143610596345,0.8898532205022565,134,2014,2019,1,12,0,71
tree_10,tree,2014-01-01,2019-12-01,0.0955730361501789,0.2134168211403355,-0.46978050716377445,0.8966141494444455,82,2014,2019,1,12,0,71
tree_11,tree,2014-01-01,2019-12-01,0.1472295803145661,0.22039722700936032,-0.4628001012947496,0.9035945553134704,83,2014,2019,1,12,0,71
tree_12,tree,2014-01-01,2019-12-01,0.0965738922023346,0.2019421466106771,-0.4812551816934328,0.8851394749147871,84,2014,2019,1,12,0,71
tree_13,tree,2014-01-01,2019-12-01,0.1198925760264005,0.21508243080322276,-0.4681148975008872,0.8982797591073327,85,2014,2019,1,12,0,71
tree_14,tree,2014-01-01,2019-12-01,0.1144228735022454,0.204602611321553,-0.47859471698255696,0.887799939625663,86,2014,2019,1,12,0,71
tree_15,tree,2014-01-01,2019-12-01,0.0931032578372068,0.2122490989264463,-0.4709482293776637,0.8954464272305562,87,2014,2019,1,12,0,71
tree_16,tree,2014-01-01,2019-12-01,0.0892042783258069,0.20542906948166664,-0.47776825882244334,0.8886263977857766,88,2014,2019,1,12,0,71
tree_17,tree,2014-01-01,2019-12-01,0.103252095275816,0.20444999049275636,-0.4787473378113536,0.8876473187968663,89,2014,2019,1,12,0,71
tree_18,tree,2014-01-01,2019-12-01,0.1217326842636874,0.2079087902425157,-0.4752885380615942,0.8911061185466257,90,2014,2019,1,12,0,71
tree_19,tree,2014-01-01,2019-12-01,0.1150266991087349,0.22281001104456863,-0.4603873172595413,0.9060073393486786,91,2014,2019,1,12,0,71
tree_20,tree,2014-01-01,2019-12-01,0.0925399583265249,0.2420150211581639,-0.4411823071459461,0.9252123494622738,93,2014,2019,1,12,0,71
tree_21,tree,2014-01-01,2019-12-01,0.1086770651138549,0.20763090560077407,-0.4755664227033359,0.8908282339048841,94,2014,2019,1,12,0,71
tree_22,tree,2014-01-01,2019-12-01,0.1067875091883942,0.2504913899810563,-0.4327059383230537,0.9336887182851664,95,2014,2019,1,12,0,71
tree_23,tree,2014-01-01,2019-12-01,0.0905352965651306,0.21125556802122736,-0.4719417602828826,0.8944528963253373,96,2014,2019,1,12,0,71
tree_24,tree,2014-01-01,2019-12-01,0.117851238455819,0.32154463599673766,-0.3616526923073723,1.0047419643008475,97,2014,2019,1,12,0,71
tree_25,tree,2014-01-01,2019-12-01,0.1096690263868477,0.21634245312823508,-0.4668548751758749,0.899539781432345,98,2014,2019,1,12,0,71
tree_26,tree,2014-01-01,2019-12-01,0.0946068979339123,0.19958587349496337,-0.4836114548091466,0.8827832017990733,99,2014,2019,1,12,0,71
tree_27,tree,2014-01-01,2019-12-01,0.0950027398477962,0.2663618256833411,-0.4168355026207689,0.949559153987451,100,2014,2019,1,12,0,71
tree_28,tree,2014-01-01,2019-12-01,0.1169472241792367,0.2074945425784819,-0.4757027857256281,0.8906918708825918,101,2014,2019,1,12,0,71
tree_29,tree,2014-01-01,2019-12-01,0.1685791961577738,0.2402479340176515,-0.44294939428645846,0.9234452623217616,102,2014,2019,1,12,0,71
tree_30,tree,2014-01-01,2019-12-01,0.1062923529428516,0.24069214365401495,-0.44250518465009503,0.9238894719581248,104,2014,2019,1,12,0,71
tree_31,tree,2014-01-01,2019-12-01,0.133260634134637,0.26343705933565237,-0.4197602689684576,0.9466343876397624,105,2014,2019,1,12,0,71
tree_32,tree,2014-01-01,2019-12-01,0.0976934671550865,0.20312514023419684,-0.48007218806991314,0.8863224685383068,106,2014,2019,1,12,0,71
tree_33,tree,2014-01-01,2019-12-01,0.08524986847464,0.2179566845081665,-0.4652406437959435,0.9011540128122764,107,2014,2019,1,12,0,71
tree_34,tree,2014-01-01,2019-12-01,0.1101811356649905,0.22316488522151903,-0.46003244308259095,0.906362213525629,108,2014,2019,1,12,0,71
tree_35,tree,2014-01-01,2019-12-01,0.0993453607079931,0.19015846573921005,-0.4930388625648999,0.87335579404332,109,2014,2019,1,12,0,71
tree_36,tree,2014-01-01,2019-12-01,0.0839271256451998,0.1955549631071296,-0.48764236519698034,0.8787522914112396,110,2014,2019,1,12,0,71
tree_37,tree,2014-01-01,2019-12-01,0.1066163901110394,0.2232365897204118,-0.4599607385836981,0.9064339180245218,111,2014,2019,1,12,0,71
tree_38,tree,2014-01-01,2019-12-01,0.0665435331266357,0.2068521119946949,-0.47634521630941506,0.8900494402988048,112,2014,2019,1,12,0,71
tree_39,tree,2014-01-01,2019-12-01,0.0753079921632457,0.20830195843157348,-0.4748953698725365,0.8914992867356835,113,2014,2019,1,12,0,71
tree_40,tree,2014-01-01,2019-12-01,0.6035483402802139,0.4221498518997111,-0.26104747640439885,1.105347180203821,115,2014,2019,1,12,0,71
tree_41,tree,2014-01-01,2019-12-01,0.0903157113299696,0.26055652884465474,-0.4226407994594552,0.9437538571487648,116,2014,2019,1,12,0,71
tree_42,tree,2014-01-01,2019-12-01,0.0797469743818703,0.2626369619104255,-0.4205603663936845,0.9458342902145356,117,2014,2019,1,12,0,71
tree_43,tree,2014-01-01,2019-12-01,0.1190068083952566,0.21006846571147825,-0.4731288625926317,0.8932657940155881,118,2014,2019,1,12,0,71
tree_44,tree,2014-01-01,2019-12-01,0.1189392596196884,0.23882043908914932,-0.44437688921496066,0.9220177673932592,119,2014,2019,1,12,0,71
tree_45,tree,2014-01-01,2019-12-01,0.1068698590370856,0.1968536362578048,-0.4863436920463052,0.8800509645619148,120,2014,2019,1,12,0,71
tree_46,tree,2014-01-01,2019-12-01,0.0869292625093374,0.2091654160525304,-0.47403191225157953,0.8923627443566404,121,2014,2019,1,12,0,71
tree_47,tree,2014-01-01,2019-12-01,0.1217593773121952,0.21074924961045463,-0.4724480786936553,0.8939465779145646,122,2014,2019,1,12,0,71
tree_48,tree,2014-01-01,2019-12-01,0.1089017593790431,0.2155312041718945,-0.4676661241322154,0.8987285324760045,123,2014,2019,1,12,0,71
tree_49,tree,2014-01-01,2019-12-01,0.1268976072412913,0.19708879902930557,-0.4861085292748044,0.8802861273334155,124,2014,2019,1,12,0,71
tree_50,tree,2014-01-01,2019-12-01,0.1144210202467365,0.20260961065649571,-0.4805877176476142,0.8858069389606057,126,2014,2019,1,12,0,71
tree_51,tree,2014-01-01,2019-12-01,0.0922952932364873,0.2059793748643486,-0.47721795343976137,0.8891767031684585,127,2014,2019,1,12,0,71
tree_52,tree,2014-01-01,2019-12-01,0.1322289550119684,0.2664366813203302,-0.41676064698377974,0.9496340096244402,128,2014,2019,1,12,0,71
tree_53,tree,2014-01-01,2019-12-01,0.1071517549887225,0.22536838589674507,-0.4578289424073649,0.908565714200855,129,2014,2019,1,12,0,71
tree_54,tree,2014-01-01,2019-12-01,0.1153484611042694,0.208296502254918,-0.4749008260491919,0.891493830559028,130,2014,2019,1,12,0,71
tree_0,tree,2014-01-01,2020-01-01,0.0457191573192122,0.25398987244467014,-0.4292074558594398,0.93718720074878,80,2014,2020,1,1,0,72
tree_1,tree,2014-01-01,2020-01-01,0,0.23763950916756793,-0.445557819136542,0.920836837471678,81,2014,2020,1,1,0,72
tree_2,tree,2014-01-01,2020-01-01,0,0.20925047017778023,-0.4739468581263297,0.8924477984818902,92,2014,2020,1,1,0,72
tree_3,tree,2014-01-01,2020-01-01,0,0.20567965530344923,-0.4775176730006607,0.8888769836075592,103,2014,2020,1,1,0,72
tree_4,tree,2014-01-01,2020-01-01,0,0.201780376966838,-0.4814169513372719,0.884977705270948,114,2014,2020,1,1,0,72
tree_5,tree,2014-01-01,2020-01-01,0.1430208196670446,0.24596762740859987,-0.43722970089551005,0.92916495571271,125,2014,2020,1,1,0,72
tree_6,tree,2014-01-01,2020-01-01,0,0.19614922787930816,-0.48704810042480184,0.8793465561834181,131,2014,2020,1,1,0,72
tree_7,tree,2014-01-01,2020-01-01,0.2394809630854846,0.22065971864712336,-0.4625376096569866,0.9038570469512331,132,2014,2020,1,1,0,72
tree_8,tree,2014-01-01,2020-01-01,0,0.22024804314827584,-0.4629492851558341,0.9034453714523858,133,2014,2020,1,1,0,72
tree_9,tree,2014-01-01,2020-01-01,0,0.2066558921981465,-0.47654143610596345,0.8898532205022565,134,2014,2020,1,1,0,72
tree_10,tree,2014-01-01,2020-01-01,0,0.2134168211403355,-0.46978050716377445,0.8966141494444455,82,2014,2020,1,1,0,72
tree_11,tree,2014-01-01,2020-01-01,0,0.22039722700936032,-0.4628001012947496,0.9035945553134704,83,2014,2020,1,1,0,72
tree_12,tree,2014-01-01,2020-01-01,0,0.2019421466106771,-0.4812551816934328,0.8851394749147871,84,2014,2020,1,1,0,72
tree_13,tree,2014-01-01,2020-01-01,0.035462923573248,0.21508243080322276,-0.4681148975008872,0.8982797591073327,85,2014,2020,1,1,0,72
tree_14,tree,2014-01-01,2020-01-01,0.2269155954039666,0.204602611321553,-0.47859471698255696,0.887799939625663,86,2014,2020,1,1,0,72
tree_15,tree,2014-01-01,2020-01-01,0,0.2122490989264463,-0.4709482293776637,0.8954464272305562,87,2014,2020,1,1,0,72
tree_16,tree,2014-01-01,2020-01-01,0,0.20542906948166664,-0.47776825882244334,0.8886263977857766,88,2014,2020,1,1,0,72
tree_17,tree,2014-01-01,2020-01-01,0,0.20444999049275636,-0.4787473378113536,0.8876473187968663,89,2014,2020,1,1,0,72
tree_18,tree,2014-01-01,2020-01-01,0.0039738935839341,0.2079087902425157,-0.4752885380615942,0.8911061185466257,90,2014,2020,1,1,0,72
tree_19,tree,2014-01-01,2020-01-01,0.0221957275678534,0.22281001104456863,-0.4603873172595413,0.9060073393486786,91,2014,2020,1,1,0,72
tree_20,tree,2014-01-01,2020-01-01,0.0603011065933127,0.2420150211581639,-0.4411823071459461,0.9252123494622738,93,2014,2020,1,1,0,72
tree_21,tree,2014-01-01,2020-01-01,0,0.20763090560077407,-0.4755664227033359,0.8908282339048841,94,2014,2020,1,1,0,72
tree_22,tree,2014-01-01,2020-01-01,0.0323847074988496,0.2504913899810563,-0.4327059383230537,0.9336887182851664,95,2014,2020,1,1,0,72
tree_23,tree,2014-01-01,2020-01-01,0,0.21125556802122736,-0.4719417602828826,0.8944528963253373,96,2014,2020,1,1,0,72
tree_24,tree,2014-01-01,2020-01-01,0.1158440890436692,0.32154463599673766,-0.3616526923073723,1.0047419643008475,97,2014,2020,1,1,0,72
tree_25,tree,2014-01-01,2020-01-01,0,0.21634245312823508,-0.4668548751758749,0.899539781432345,98,2014,2020,1,1,0,72
tree_26,tree,2014-01-01,2020-01-01,0,0.19958587349496337,-0.4836114548091466,0.8827832017990733,99,2014,2020,1,1,0,72
tree_27,tree,2014-01-01,2020-01-01,0.1498444301951899,0.2663618256833411,-0.4168355026207689,0.949559153987451,100,2014,2020,1,1,0,72
tree_28,tree,2014-01-01,2020-01-01,0,0.2074945425784819,-0.4757027857256281,0.8906918708825918,101,2014,2020,1,1,0,72
tree_29,tree,2014-01-01,2020-01-01,0.0038585079603456,0.2402479340176515,-0.44294939428645846,0.9234452623217616,102,2014,2020,1,1,0,72
tree_30,tree,2014-01-01,2020-01-01,0.0255604265388244,0.24069214365401495,-0.44250518465009503,0.9238894719581248,104,2014,2020,1,1,0,72
tree_31,tree,2014-01-01,2020-01-01,0.1518183519703339,0.26343705933565237,-0.4197602689684576,0.9466343876397624,105,2014,2020,1,1,0,72
tree_32,tree,2014-01-01,2020-01-01,0,0.20312514023419684,-0.48007218806991314,0.8863224685383068,106,2014,2020,1,1,0,72
tree_33,tree,2014-01-01,2020-01-01,0.0558855342892079,0.2179566845081665,-0.4652406437959435,0.9011540128122764,107,2014,2020,1,1,0,72
tree_34,tree,2014-01-01,2020-01-01,0,0.22316488522151903,-0.46003244308259095,0.906362213525629,108,2014,2020,1,1,0,72
tree_35,tree,2014-01-01,2020-01-01,0,0.19015846573921005,-0.4930388625648999,0.87335579404332,109,2014,2020,1,1,0,72
tree_36,tree,2014-01-01,2020-01-01,0.033919509556199,0.1955549631071296,-0.48764236519698034,0.8787522914112396,110,2014,2020,1,1,0,72
tree_37,tree,2014-01-01,2020-01-01,0,0.2232365897204118,-0.4599607385836981,0.9064339180245218,111,2014,2020,1,1,0,72
tree_38,tree,2014-01-01,2020-01-01,0,0.2068521119946949,-0.47634521630941506,0.8900494402988048,112,2014,2020,1,1,0,72
tree_39,tree,2014-01-01,2020-01-01,0.0174792112889925,0.20830195843157348,-0.4748953698725365,0.8914992867356835,113,2014,2020,1,1,0,72
tree_40,tree,2014-01-01,2020-01-01,0.4230568244562111,0.4221498518997111,-0.26104747640439885,1.105347180203821,115,2014,2020,1,1,0,72
tree_41,tree,2014-01-01,2020-01-01,0.9437538571487648,0.26055652884465474,-0.4226407994594552,0.9437538571487648,116,2014,2020,1,1,0,72
tree_42,tree,2014-01-01,2020-01-01,0.4308704575612784,0.2626369619104255,-0.4205603663936845,0.9458342902145356,117,2014,2020,1,1,0,72
tree_43,tree,2014-01-01,2020-01-01,0,0.21006846571147825,-0.4731288625926317,0.8932657940155881,118,2014,2020,1,1,0,72
tree_44,tree,2014-01-01,2020-01-01,0,0.23882043908914932,-0.44437688921496066,0.9220177673932592,119,2014,2020,1,1,0,72
tree_45,tree,2014-01-01,2020-01-01,0,0.1968536362578048,-0.4863436920463052,0.8800509645619148,120,2014,2020,1,1,0,72
tree_46,tree,2014-01-01,2020-01-01,0,0.2091654160525304,-0.47403191225157953,0.8923627443566404,121,2014,2020,1,1,0,72
tree_47,tree,2014-01-01,2020-01-01,0,0.21074924961045463,-0.4724480786936553,0.8939465779145646,122,2014,2020,1,1,0,72
tree_48,tree,2014-01-01,2020-01-01,0.0409388148783229,0.2155312041718945,-0.4676661241322154,0.8987285324760045,123,2014,2020,1,1,0,72
tree_49,tree,2014-01-01,2020-01-01,0,0.19708879902930557,-0.4861085292748044,0.8802861273334155,124,2014,2020,1,1,0,72
tree_50,tree,2014-01-01,2020-01-01,0,0.20260961065649571,-0.4805877176476142,0.8858069389606057,126,2014,2020,1,1,0,72
tree_51,tree,2014-01-01,2020-01-01,0.1861265583931505,0.2059793748643486,-0.47721795343976137,0.8891767031684585,127,2014,2020,1,1,0,72
tree_52,tree,2014-01-01,2020-01-01,0.2301595693450987,0.2664366813203302,-0.41676064698377974,0.9496340096244402,128,2014,2020,1,1,0,72
